,date,heure,weekday,Débit horaire,Taux d'occupation
36016,2022-01-31,18,0,577.0,5.98778
36631,2022-01-31,19,0,510.0,5.39556
36632,2022-01-31,20,0,432.0,4.35667
36633,2022-01-31,21,0,316.0,3.48278
36634,2022-01-31,22,0,311.0,3.45111
36635,2022-01-31,23,0,269.0,2.94611
36767,2022-02-01,0,1,197.0,2.34167
36762,2022-02-01,1,1,92.0,1.10056
36768,2022-02-01,2,1,43.0,0.51833
28512,2022-02-01,3,1,34.0,0.52278
28504,2022-02-01,4,1,36.0,0.59778
14966,2022-02-01,5,1,71.0,0.91889
14957,2022-02-01,6,1,193.0,2.56222
14963,2022-02-01,7,1,335.0,4.74778
28510,2022-02-01,8,1,525.0,7.62222
14961,2022-02-01,9,1,632.0,7.91611
14960,2022-02-01,10,1,604.0,8.35556
28505,2022-02-01,11,1,560.0,8.32667
28508,2022-02-01,12,1,628.0,12.87278
28509,2022-02-01,13,1,548.0,7.59667
14958,2022-02-01,14,1,504.0,7.35167
14959,2022-02-01,15,1,587.0,9.63833
28507,2022-02-01,16,1,602.0,9.80444
14964,2022-02-01,17,1,562.0,7.56334
28511,2022-02-01,18,1,597.0,7.49333
14965,2022-02-01,19,1,655.0,6.98778
14956,2022-02-01,20,1,518.0,6.54778
14962,2022-02-01,21,1,363.0,4.31056
28506,2022-02-01,22,1,376.0,4.34445
28513,2022-02-01,23,1,399.0,4.26945
1811,2022-02-02,0,2,270.0,3.1
1810,2022-02-02,1,2,166.0,1.88667
15835,2022-02-02,2,2,94.0,1.22778
1813,2022-02-02,3,2,51.0,0.66667
1812,2022-02-02,4,2,43.0,0.66611
1815,2022-02-02,5,2,72.0,0.92833
1814,2022-02-02,6,2,212.0,2.52444
1809,2022-02-02,7,2,324.0,4.15334
1808,2022-02-02,8,2,483.0,6.21778
11568,2022-02-02,9,2,624.0,7.90056
11567,2022-02-02,10,2,559.0,6.65444
6929,2022-02-02,11,2,524.0,9.81222
6928,2022-02-02,12,2,543.0,7.94278
11565,2022-02-02,13,2,524.0,7.39556
6924,2022-02-02,14,2,580.0,10.09333
6927,2022-02-02,15,2,542.0,10.31222
11564,2022-02-02,16,2,585.0,9.07334
6923,2022-02-02,17,2,547.0,7.31556
6925,2022-02-02,18,2,589.0,6.81111
11563,2022-02-02,19,2,626.0,7.48556
11566,2022-02-02,20,2,554.0,7.00945
11561,2022-02-02,21,2,390.0,4.99278
11562,2022-02-02,22,2,421.0,5.095
6926,2022-02-02,23,2,408.0,4.77945
12722,2022-02-03,0,3,327.0,3.86056
14362,2022-02-03,1,3,182.0,2.15778
14356,2022-02-03,2,3,99.0,1.16889
14367,2022-02-03,3,3,60.0,0.74111
14358,2022-02-03,4,3,41.0,0.67945
14364,2022-02-03,5,3,83.0,0.98111
14361,2022-02-03,6,3,203.0,2.50111
12721,2022-02-03,7,3,355.0,4.82167
14368,2022-02-03,8,3,554.0,8.55667
12725,2022-02-03,9,3,616.0,8.35556
14355,2022-02-03,10,3,530.0,8.325
12724,2022-02-03,11,3,556.0,8.04111
14366,2022-02-03,12,3,593.0,8.60556
12726,2022-02-03,13,3,550.0,7.52111
12720,2022-02-03,14,3,556.0,8.50111
12719,2022-02-03,15,3,578.0,8.15556
14365,2022-02-03,16,3,608.0,9.34111
12727,2022-02-03,17,3,587.0,7.93
14360,2022-02-03,18,3,645.0,7.97278
12728,2022-02-03,19,3,649.0,8.67667
12723,2022-02-03,20,3,610.0,8.43389
14359,2022-02-03,21,3,411.0,5.34278
14357,2022-02-03,22,3,445.0,5.23834
14363,2022-02-03,23,3,452.0,5.36278
7200,2022-02-04,0,4,383.0,4.32611
3744,2022-02-04,1,4,250.0,2.81
7196,2022-02-04,2,4,157.0,1.785
3741,2022-02-04,3,4,91.0,1.19944
7199,2022-02-04,4,4,60.0,0.83667
7193,2022-02-04,5,4,105.0,1.215
7195,2022-02-04,6,4,201.0,2.71333
3736,2022-02-04,7,4,309.0,4.97889
3738,2022-02-04,8,4,477.0,5.965
3732,2022-02-04,9,4,552.0,8.48111
3735,2022-02-04,10,4,519.0,7.74389
7194,2022-02-04,11,4,570.0,9.09889
3729,2022-02-04,12,4,633.0,8.16278
7198,2022-02-04,13,4,580.0,8.24611
3742,2022-02-04,14,4,606.0,8.33944
3743,2022-02-04,15,4,637.0,8.93667
3730,2022-02-04,16,4,600.0,8.87445
3734,2022-02-04,17,4,587.0,7.79889
3740,2022-02-04,18,4,618.0,7.61
7197,2022-02-04,19,4,638.0,7.86333
3737,2022-02-04,20,4,604.0,7.31556
3739,2022-02-04,21,4,480.0,6.67333
3733,2022-02-04,22,4,447.0,5.68667
3731,2022-02-04,23,4,444.0,5.34333
13800,2022-02-05,0,5,418.0,5.18445
7524,2022-02-05,1,5,348.0,4.12389
13801,2022-02-05,2,5,303.0,3.52056
7525,2022-02-05,3,5,199.0,2.71278
7530,2022-02-05,4,5,145.0,1.99778
13803,2022-02-05,5,5,115.0,1.44333
13804,2022-02-05,6,5,149.0,1.66556
7523,2022-02-05,7,5,147.0,2.04611
7529,2022-02-05,8,5,274.0,3.27167
13802,2022-02-05,9,5,335.0,3.95778
7526,2022-02-05,10,5,413.0,5.46389
7522,2022-02-05,11,5,426.0,5.20944
7528,2022-02-05,12,5,540.0,7.19278
13805,2022-02-05,13,5,488.0,6.565
7521,2022-02-05,14,5,501.0,6.41
7527,2022-02-05,15,5,519.0,6.76056
13795,2022-02-05,16,5,534.0,7.44833
13797,2022-02-05,17,5,538.0,6.79722
13793,2022-02-05,18,5,539.0,7.74167
13798,2022-02-05,19,5,540.0,6.99444
13799,2022-02-05,20,5,563.0,7.39
13796,2022-02-05,21,5,493.0,6.27945
7520,2022-02-05,22,5,392.0,4.92
13794,2022-02-05,23,5,484.0,6.19445
10501,2022-02-06,0,6,478.0,6.24556
10500,2022-02-06,1,6,372.0,4.58333
10499,2022-02-06,2,6,327.0,3.82611
10498,2022-02-06,3,6,246.0,2.94723
12464,2022-02-06,4,6,164.0,2.16111
12463,2022-02-06,5,6,97.0,1.39945
10497,2022-02-06,6,6,105.0,1.21833
12462,2022-02-06,7,6,112.0,1.37944
10496,2022-02-06,8,6,145.0,1.99278
10495,2022-02-06,9,6,232.0,2.58722
12461,2022-02-06,10,6,314.0,3.99667
12460,2022-02-06,11,6,393.0,5.30111
12459,2022-02-06,12,6,478.0,6.46
12458,2022-02-06,13,6,460.0,6.04945
10494,2022-02-06,14,6,454.0,6.01278
12457,2022-02-06,15,6,467.0,6.06222
12456,2022-02-06,16,6,458.0,5.83556
10493,2022-02-06,17,6,426.0,5.46
12455,2022-02-06,18,6,789.0,12.35778
12454,2022-02-06,19,6,787.0,10.61945
12453,2022-02-06,20,6,651.0,9.27
12452,2022-02-06,21,6,440.0,5.77611
10492,2022-02-06,22,6,301.0,4.00945
10491,2022-02-06,23,6,251.0,3.14722
781,2022-02-07,0,0,171.0,1.99056
5860,2022-02-07,1,0,75.0,1.075
780,2022-02-07,2,0,50.0,0.67834
779,2022-02-07,3,0,39.0,0.58334
778,2022-02-07,4,0,27.0,0.45889
777,2022-02-07,5,0,71.0,0.84611
5859,2022-02-07,6,0,213.0,2.62667
776,2022-02-07,7,0,309.0,4.04834
5858,2022-02-07,8,0,514.0,6.51111
5857,2022-02-07,9,0,595.0,7.30667
5856,2022-02-07,10,0,504.0,6.67611
775,2022-02-07,11,0,425.0,5.45444
5855,2022-02-07,12,0,528.0,8.33389
774,2022-02-07,13,0,521.0,6.96556
773,2022-02-07,14,0,528.0,6.21944
5854,2022-02-07,15,0,569.0,6.96667
772,2022-02-07,16,0,582.0,7.74444
5853,2022-02-07,17,0,621.0,8.92556
5852,2022-02-07,18,0,601.0,8.08834
5851,2022-02-07,19,0,590.0,6.70222
771,2022-02-07,20,0,536.0,6.64278
770,2022-02-07,21,0,334.0,4.24667
5850,2022-02-07,22,0,308.0,3.70222
5849,2022-02-07,23,0,306.0,3.55889
10607,2022-02-08,0,1,192.0,2.43611
10606,2022-02-08,1,1,106.0,1.35167
10605,2022-02-08,2,1,60.0,0.77167
9012,2022-02-08,3,1,35.0,0.60722
9011,2022-02-08,4,1,32.0,0.51222
10604,2022-02-08,5,1,69.0,0.84889
9010,2022-02-08,6,1,196.0,2.55111
9009,2022-02-08,7,1,380.0,5.23
9008,2022-02-08,8,1,519.0,7.57
10603,2022-02-08,9,1,617.0,9.92278
10602,2022-02-08,10,1,580.0,10.65334
9007,2022-02-08,11,1,644.0,11.92445
9006,2022-02-08,12,1,657.0,9.66833
10601,2022-02-08,13,1,557.0,8.82389
9005,2022-02-08,14,1,610.0,9.91333
9004,2022-02-08,15,1,603.0,9.02389
9003,2022-02-08,16,1,603.0,9.86611
9002,2022-02-08,17,1,564.0,6.93945
9001,2022-02-08,18,1,656.0,8.015
10600,2022-02-08,19,1,706.0,8.16389
10599,2022-02-08,20,1,612.0,7.41
10598,2022-02-08,21,1,411.0,4.63222
10597,2022-02-08,22,1,427.0,5.08889
9000,2022-02-08,23,1,410.0,4.75111
10323,2022-02-09,0,2,285.0,3.39667
9138,2022-02-09,1,2,162.0,1.96111
10322,2022-02-09,2,2,81.0,1.04667
10321,2022-02-09,3,2,46.0,0.74556
9137,2022-02-09,4,2,34.0,0.465
10320,2022-02-09,5,2,77.0,1.02945
9136,2022-02-09,6,2,195.0,2.35945
9135,2022-02-09,7,2,365.0,5.35333
9134,2022-02-09,8,2,515.0,6.60889
9133,2022-02-09,9,2,562.0,7.775
10319,2022-02-09,10,2,572.0,9.46111
9132,2022-02-09,11,2,511.0,7.66945
10318,2022-02-09,12,2,289.0,3.81222
10317,2022-02-09,13,2,618.0,22.36611
10316,2022-02-09,14,2,615.0,9.15
9131,2022-02-09,15,2,580.0,10.75278
10315,2022-02-09,16,2,581.0,10.99723
9130,2022-02-09,17,2,618.0,11.47945
10314,2022-02-09,18,2,657.0,10.70167
9129,2022-02-09,19,2,695.0,9.58944
9128,2022-02-09,20,2,652.0,8.26389
9127,2022-02-09,21,2,418.0,5.28389
10313,2022-02-09,22,2,431.0,5.21278
10312,2022-02-09,23,2,457.0,5.46945
16234,2022-02-10,0,3,355.0,4.02389
2580,2022-02-10,1,3,195.0,2.34945
16233,2022-02-10,2,3,107.0,1.26222
16232,2022-02-10,3,3,59.0,0.81944
16231,2022-02-10,4,3,43.0,0.61889
2579,2022-02-10,5,3,94.0,1.23833
16230,2022-02-10,6,3,183.0,2.18167
2578,2022-02-10,7,3,431.0,6.05723
16229,2022-02-10,8,3,568.0,7.11556
2577,2022-02-10,9,3,615.0,7.79334
16228,2022-02-10,10,3,589.0,9.98722
2576,2022-02-10,11,3,551.0,20.68111
16227,2022-02-10,12,3,646.0,14.97222
16226,2022-02-10,13,3,593.0,8.58222
16225,2022-02-10,14,3,650.0,9.52055
2575,2022-02-10,15,3,634.0,9.12556
16224,2022-02-10,16,3,655.0,9.47722
2574,2022-02-10,17,3,613.0,8.725
16223,2022-02-10,18,3,647.0,8.71389
16222,2022-02-10,19,3,677.0,8.99111
16221,2022-02-10,20,3,607.0,7.54111
16220,2022-02-10,21,3,457.0,5.72056
2573,2022-02-10,22,3,494.0,6.08389
2572,2022-02-10,23,3,470.0,5.93556
15740,2022-02-11,0,4,388.0,5.37722
31956,2022-02-11,1,4,235.0,2.73611
32008,2022-02-11,2,4,157.0,1.84667
32086,2022-02-11,3,4,82.0,1.23056
30485,2022-02-11,4,4,68.0,0.88834
30492,2022-02-11,5,4,86.0,1.17334
32354,2022-02-11,6,4,201.0,2.47389
30390,2022-02-11,7,4,382.0,5.925
32171,2022-02-11,8,4,485.0,6.49667
30437,2022-02-11,9,4,562.0,8.57667
31751,2022-02-11,10,4,581.0,14.46333
31837,2022-02-11,11,4,573.0,12.26333
31902,2022-02-11,12,4,648.0,11.60389
31676,2022-02-11,13,4,588.0,9.36222
31707,2022-02-11,14,4,601.0,10.26667
30990,2022-02-11,15,4,615.0,10.99556
30325,2022-02-11,16,4,585.0,8.74223
30328,2022-02-11,17,4,612.0,11.47
32498,2022-02-11,18,4,634.0,9.07111
27643,2022-02-11,19,4,667.0,9.31111
32847,2022-02-11,20,4,597.0,8.79055
32973,2022-02-11,21,4,498.0,7.10056
31092,2022-02-11,22,4,439.0,5.5
32712,2022-02-11,23,4,433.0,5.46111
11715,2022-02-12,0,5,421.0,5.08778
29277,2022-02-12,1,5,337.0,3.82278
11716,2022-02-12,2,5,311.0,3.56389
29278,2022-02-12,3,5,199.0,2.42389
11717,2022-02-12,4,5,147.0,1.90389
29279,2022-02-12,5,5,136.0,1.64722
11718,2022-02-12,6,5,132.0,1.52056
29280,2022-02-12,7,5,164.0,2.055
29281,2022-02-12,8,5,265.0,3.25834
11719,2022-02-12,9,5,305.0,3.55834
29282,2022-02-12,10,5,430.0,5.655
11720,2022-02-12,11,5,454.0,6.22056
11721,2022-02-12,12,5,522.0,7.34445
29283,2022-02-12,13,5,431.0,5.69167
29284,2022-02-12,14,5,420.0,4.72445
29285,2022-02-12,15,5,126.0,2.83889
11722,2022-02-12,16,5,561.0,9.66167
29286,2022-02-12,17,5,477.0,5.88945
11723,2022-02-12,18,5,471.0,7.11
11724,2022-02-12,19,5,448.0,5.81833
11725,2022-02-12,20,5,472.0,5.86778
11726,2022-02-12,21,5,439.0,5.83556
11727,2022-02-12,22,5,405.0,5.14945
29287,2022-02-12,23,5,458.0,5.71556
8758,2022-02-13,0,6,510.0,5.97556
26903,2022-02-13,1,6,403.0,4.71223
8757,2022-02-13,2,6,353.0,3.92611
26902,2022-02-13,3,6,264.0,3.16111
8756,2022-02-13,4,6,151.0,1.97945
26901,2022-02-13,5,6,129.0,1.58778
8755,2022-02-13,6,6,105.0,1.165
8754,2022-02-13,7,6,98.0,1.37556
8753,2022-02-13,8,6,130.0,1.42611
26900,2022-02-13,9,6,193.0,2.455
26899,2022-02-13,10,6,308.0,3.74722
8752,2022-02-13,11,6,409.0,5.47
26898,2022-02-13,12,6,458.0,5.71278
26897,2022-02-13,13,6,451.0,5.53
8751,2022-02-13,14,6,445.0,5.58611
8750,2022-02-13,15,6,521.0,7.04389
8749,2022-02-13,16,6,572.0,7.79833
8748,2022-02-13,17,6,495.0,6.94278
26896,2022-02-13,18,6,547.0,6.75611
8747,2022-02-13,19,6,610.0,7.28778
8746,2022-02-13,20,6,481.0,5.45111
8745,2022-02-13,21,6,350.0,4.21556
26895,2022-02-13,22,6,343.0,3.97389
8744,2022-02-13,23,6,299.0,3.61889
4242,2022-02-15,0,1,317.0,4.06167
4243,2022-02-15,1,1,196.0,2.43
2381,2022-02-15,2,1,84.0,1.00111
2382,2022-02-15,3,1,52.0,0.71278
4244,2022-02-15,4,1,50.0,0.68944
2383,2022-02-15,5,1,75.0,1.03278
2384,2022-02-15,6,1,184.0,2.47945
2385,2022-02-15,7,1,367.0,5.54667
2386,2022-02-15,8,1,608.0,12.73778
4245,2022-02-15,9,1,642.0,10.14723
4246,2022-02-15,10,1,601.0,13.80834
2387,2022-02-15,11,1,633.0,19.50944
4247,2022-02-15,12,1,670.0,11.55945
2388,2022-02-15,13,1,625.0,10.22056
2389,2022-02-15,14,1,617.0,10.12222
4248,2022-02-15,15,1,624.0,14.06944
2390,2022-02-15,16,1,645.0,9.81055
2391,2022-02-15,17,1,602.0,8.33056
4249,2022-02-15,18,1,728.0,9.81445
4250,2022-02-15,19,1,727.0,7.98833
4251,2022-02-15,20,1,678.0,8.37056
2392,2022-02-15,21,1,444.0,5.81389
2393,2022-02-15,22,1,412.0,5.11389
2394,2022-02-15,23,1,462.0,5.32889
887,2022-02-16,0,2,339.0,4.18722
886,2022-02-16,1,2,203.0,2.52445
5537,2022-02-16,2,2,81.0,1.07833
5536,2022-02-16,3,2,62.0,0.86944
5535,2022-02-16,4,2,49.0,0.70667
5534,2022-02-16,5,2,79.0,1.00722
5533,2022-02-16,6,2,177.0,2.34556
5532,2022-02-16,7,2,392.0,5.85
885,2022-02-16,8,2,597.0,8.06
5531,2022-02-16,9,2,705.0,10.61334
5530,2022-02-16,10,2,590.0,9.10167
5529,2022-02-16,11,2,638.0,12.20056
884,2022-02-16,12,2,621.0,9.14056
883,2022-02-16,13,2,565.0,8.41334
5528,2022-02-16,14,2,593.0,9.39611
5527,2022-02-16,15,2,645.0,9.05445
5526,2022-02-16,16,2,561.0,8.13278
5525,2022-02-16,17,2,654.0,9.13333
882,2022-02-16,18,2,666.0,8.31222
881,2022-02-16,19,2,669.0,8.50055
880,2022-02-16,20,2,606.0,7.67334
879,2022-02-16,21,2,482.0,5.82445
878,2022-02-16,22,2,429.0,5.45
877,2022-02-16,23,2,493.0,5.85722
24181,2022-02-17,0,3,342.0,4.01833
21168,2022-02-17,1,3,219.0,2.70333
21169,2022-02-17,2,3,165.0,1.88667
21170,2022-02-17,3,3,60.0,0.875
21171,2022-02-17,4,3,55.0,0.73167
21172,2022-02-17,5,3,114.0,1.41222
24182,2022-02-17,6,3,181.0,2.09278
24183,2022-02-17,7,3,398.0,5.99556
21173,2022-02-17,8,3,588.0,8.08
24184,2022-02-17,9,3,674.0,10.91111
24185,2022-02-17,10,3,527.0,7.88611
21174,2022-02-17,11,3,618.0,9.245
21175,2022-02-17,12,3,668.0,9.12611
24186,2022-02-17,13,3,623.0,9.05278
21176,2022-02-17,14,3,626.0,9.23056
24187,2022-02-17,15,3,635.0,10.66667
21177,2022-02-17,16,3,650.0,10.575
21178,2022-02-17,17,3,628.0,8.17611
21179,2022-02-17,18,3,716.0,9.28445
21180,2022-02-17,19,3,679.0,9.40611
21181,2022-02-17,20,3,687.0,8.78
24188,2022-02-17,21,3,512.0,6.59111
24189,2022-02-17,22,3,500.0,6.24278
24190,2022-02-17,23,3,516.0,6.02555
25725,2022-02-18,0,4,420.0,4.99556
25724,2022-02-18,1,4,282.0,3.125
16289,2022-02-18,2,4,191.0,2.16667
16288,2022-02-18,3,4,133.0,1.48611
16287,2022-02-18,4,4,97.0,1.23444
16286,2022-02-18,5,4,118.0,1.505
16285,2022-02-18,6,4,276.0,3.28611
25723,2022-02-18,7,4,441.0,6.97222
16284,2022-02-18,8,4,600.0,7.01945
16283,2022-02-18,9,4,644.0,11.27389
25722,2022-02-18,10,4,607.0,17.03222
16282,2022-02-18,11,4,663.0,14.91056
16281,2022-02-18,12,4,698.0,17.63167
16280,2022-02-18,13,4,733.0,15.29722
16279,2022-02-18,14,4,714.0,13.92056
25721,2022-02-18,15,4,711.0,12.13223
16278,2022-02-18,16,4,700.0,16.98944
25720,2022-02-18,17,4,705.0,10.02333
16277,2022-02-18,18,4,705.0,8.67667
25719,2022-02-18,19,4,724.0,9.635
25718,2022-02-18,20,4,756.0,10.58722
16276,2022-02-18,21,4,655.0,8.51
25717,2022-02-18,22,4,545.0,6.30167
16275,2022-02-18,23,4,585.0,7.70944
16086,2022-02-19,0,5,528.0,6.98445
16087,2022-02-19,1,5,408.0,4.93667
18289,2022-02-19,2,5,333.0,4.03389
18290,2022-02-19,3,5,188.0,2.31555
18291,2022-02-19,4,5,175.0,2.19944
18292,2022-02-19,5,5,150.0,1.89945
18293,2022-02-19,6,5,186.0,2.16
18294,2022-02-19,7,5,217.0,2.76722
18295,2022-02-19,8,5,311.0,3.97556
16088,2022-02-19,9,5,375.0,4.62444
18296,2022-02-19,10,5,394.0,5.49389
16089,2022-02-19,11,5,432.0,5.60167
16090,2022-02-19,12,5,474.0,6.31833
18297,2022-02-19,13,5,525.0,6.85611
18298,2022-02-19,14,5,491.0,6.38222
16091,2022-02-19,15,5,499.0,6.00223
16092,2022-02-19,16,5,549.0,7.58611
18299,2022-02-19,17,5,536.0,7.155
18300,2022-02-19,18,5,558.0,9.30889
18301,2022-02-19,19,5,529.0,7.32222
16093,2022-02-19,20,5,527.0,6.66556
16094,2022-02-19,21,5,435.0,5.59111
16095,2022-02-19,22,5,438.0,5.54389
16096,2022-02-19,23,5,450.0,5.30056
32892,2022-02-20,0,6,434.0,4.84778
32891,2022-02-20,1,6,386.0,4.88667
17786,2022-02-20,2,6,357.0,4.17667
17785,2022-02-20,3,6,251.0,2.79056
32890,2022-02-20,4,6,188.0,2.37444
32889,2022-02-20,5,6,146.0,1.89778
32888,2022-02-20,6,6,136.0,1.49778
17784,2022-02-20,7,6,126.0,1.53389
17783,2022-02-20,8,6,151.0,1.94889
17782,2022-02-20,9,6,235.0,2.86167
32887,2022-02-20,10,6,306.0,3.85778
32886,2022-02-20,11,6,385.0,5.26222
32885,2022-02-20,12,6,485.0,6.60945
17781,2022-02-20,13,6,469.0,5.76
17780,2022-02-20,14,6,487.0,6.42778
32884,2022-02-20,15,6,423.0,5.36111
32883,2022-02-20,16,6,506.0,6.555
17779,2022-02-20,17,6,555.0,7.44333
32882,2022-02-20,18,6,520.0,6.46167
17778,2022-02-20,19,6,538.0,7.38222
17777,2022-02-20,20,6,447.0,5.395
17776,2022-02-20,21,6,353.0,4.28555
32881,2022-02-20,22,6,280.0,3.21945
32880,2022-02-20,23,6,262.0,3.12555
31983,2022-02-21,0,0,178.0,2.36722
31984,2022-02-21,1,0,87.0,1.155
19606,2022-02-21,2,0,49.0,0.66389
31985,2022-02-21,3,0,39.0,0.64167
19607,2022-02-21,4,0,43.0,0.64556
19608,2022-02-21,5,0,94.0,1.23611
19609,2022-02-21,6,0,170.0,1.99111
19610,2022-02-21,7,0,322.0,4.35167
19611,2022-02-21,8,0,430.0,5.63889
31986,2022-02-21,9,0,541.0,6.845
19612,2022-02-21,10,0,521.0,7.19167
19613,2022-02-21,11,0,522.0,7.54
19614,2022-02-21,12,0,489.0,6.48889
19615,2022-02-21,13,0,486.0,6.16611
31987,2022-02-21,14,0,520.0,6.97445
19616,2022-02-21,15,0,480.0,6.46167
31988,2022-02-21,16,0,533.0,7.56056
19617,2022-02-21,17,0,494.0,6.25222
31989,2022-02-21,18,0,533.0,5.71722
31990,2022-02-21,19,0,544.0,6.23278
19618,2022-02-21,20,0,431.0,5.34834
31991,2022-02-21,21,0,321.0,5.01278
31992,2022-02-21,22,0,354.0,4.58833
19619,2022-02-21,23,0,300.0,3.705
32159,2022-02-22,0,1,203.0,2.64389
32158,2022-02-22,1,1,112.0,1.59056
18038,2022-02-22,2,1,50.0,0.72334
18037,2022-02-22,3,1,32.0,0.53223
18036,2022-02-22,4,1,41.0,0.64667
18035,2022-02-22,5,1,87.0,1.08167
18034,2022-02-22,6,1,165.0,2.12222
32157,2022-02-22,7,1,325.0,4.50444
32156,2022-02-22,8,1,535.0,6.53333
32155,2022-02-22,9,1,558.0,8.30111
32154,2022-02-22,10,1,506.0,6.98556
32153,2022-02-22,11,1,541.0,9.06833
18033,2022-02-22,12,1,587.0,8.525
32152,2022-02-22,13,1,498.0,7.70945
32151,2022-02-22,14,1,523.0,7.87722
18032,2022-02-22,15,1,573.0,9.04722
18031,2022-02-22,16,1,574.0,8.67778
32150,2022-02-22,17,1,548.0,7.05834
18030,2022-02-22,18,1,579.0,7.32556
32149,2022-02-22,19,1,652.0,7.2
32148,2022-02-22,20,1,549.0,6.36611
32147,2022-02-22,21,1,374.0,4.03778
18029,2022-02-22,22,1,379.0,4.33611
32146,2022-02-22,23,1,352.0,4.06556
33333,2022-02-23,0,2,284.0,3.36723
33334,2022-02-23,1,2,158.0,1.97945
33348,2022-02-23,2,2,84.0,1.08389
33349,2022-02-23,3,2,48.0,0.75444
33335,2022-02-23,4,2,44.0,0.63111
33350,2022-02-23,5,2,84.0,1.06889
33336,2022-02-23,6,2,183.0,2.45389
33337,2022-02-23,7,2,346.0,5.07111
33338,2022-02-23,8,2,514.0,8.27222
23961,2022-02-23,9,2,627.0,10.93611
23962,2022-02-23,10,2,494.0,15.25278
23963,2022-02-23,11,2,557.0,10.37889
19282,2022-02-23,12,2,571.0,8.77778
23964,2022-02-23,13,2,574.0,9.63222
19284,2022-02-23,14,2,601.0,8.67722
19287,2022-02-23,15,2,575.0,8.46723
19289,2022-02-23,16,2,546.0,8.16722
19291,2022-02-23,17,2,552.0,7.93
23965,2022-02-23,18,2,553.0,6.37222
19293,2022-02-23,19,2,668.0,8.25
19295,2022-02-23,20,2,572.0,6.66722
23966,2022-02-23,21,2,391.0,4.95167
19297,2022-02-23,22,2,385.0,4.45389
19299,2022-02-23,23,2,415.0,4.63722
26714,2022-02-24,0,3,317.0,3.78667
23118,2022-02-24,1,3,196.0,2.35
26715,2022-02-24,2,3,111.0,1.32389
23119,2022-02-24,3,3,68.0,0.91333
23120,2022-02-24,4,3,47.0,0.58111
26716,2022-02-24,5,3,105.0,1.31778
26717,2022-02-24,6,3,173.0,2.21389
26718,2022-02-24,7,3,318.0,4.50333
26719,2022-02-24,8,3,549.0,7.74056
26720,2022-02-24,9,3,618.0,8.89111
23121,2022-02-24,10,3,526.0,7.47667
26721,2022-02-24,11,3,543.0,10.21611
23122,2022-02-24,12,3,613.0,9.23556
26722,2022-02-24,13,3,555.0,8.13278
23123,2022-02-24,14,3,575.0,9.42056
23124,2022-02-24,15,3,604.0,10.74334
26723,2022-02-24,16,3,579.0,16.11445
26724,2022-02-24,17,3,632.0,10.51333
23125,2022-02-24,18,3,411.0,4.69667
26725,2022-02-24,19,3,343.0,3.59056
23126,2022-02-24,20,3,386.0,4.10222
26726,2022-02-24,21,3,273.0,3.28611
23127,2022-02-24,22,3,275.0,3.13667
26727,2022-02-24,23,3,311.0,3.49667
25502,2022-02-25,0,4,251.0,2.89334
22632,2022-02-25,1,4,243.0,2.93944
22631,2022-02-25,2,4,173.0,1.99889
25501,2022-02-25,3,4,106.0,1.32945
22630,2022-02-25,4,4,101.0,1.40611
22629,2022-02-25,5,4,129.0,1.52111
22628,2022-02-25,6,4,204.0,2.70556
25500,2022-02-25,7,4,322.0,4.33167
22627,2022-02-25,8,4,442.0,6.02778
25499,2022-02-25,9,4,550.0,7.12112
25498,2022-02-25,10,4,511.0,7.55722
22626,2022-02-25,11,4,504.0,7.27667
25497,2022-02-25,12,4,623.0,9.05167
22625,2022-02-25,13,4,562.0,7.18111
22624,2022-02-25,14,4,487.0,6.27833
22623,2022-02-25,15,4,582.0,8.72333
25496,2022-02-25,16,4,570.0,7.96667
22622,2022-02-25,17,4,530.0,6.65278
22621,2022-02-25,18,4,569.0,6.89834
25495,2022-02-25,19,4,603.0,7.50278
25494,2022-02-25,20,4,552.0,6.715
22620,2022-02-25,21,4,470.0,6.11556
22619,2022-02-25,22,4,400.0,4.99944
22618,2022-02-25,23,4,426.0,5.43167
19553,2022-02-26,0,5,380.0,4.41722
22417,2022-02-26,1,5,357.0,4.21722
22419,2022-02-26,2,5,292.0,3.50556
22421,2022-02-26,3,5,180.0,2.37
22423,2022-02-26,4,5,163.0,2.07722
19554,2022-02-26,5,5,142.0,1.73611
19555,2022-02-26,6,5,167.0,1.97278
19556,2022-02-26,7,5,182.0,2.51222
19557,2022-02-26,8,5,238.0,3.02167
19558,2022-02-26,9,5,345.0,4.26055
22425,2022-02-26,10,5,401.0,5.19278
19559,2022-02-26,11,5,412.0,5.30278
22427,2022-02-26,12,5,503.0,6.44834
19560,2022-02-26,13,5,455.0,5.65944
22429,2022-02-26,14,5,429.0,5.33556
22431,2022-02-26,15,5,479.0,6.51167
22433,2022-02-26,16,5,489.0,6.76167
19561,2022-02-26,17,5,467.0,6.35889
22435,2022-02-26,18,5,516.0,7.48167
22437,2022-02-26,19,5,510.0,7.67611
22439,2022-02-26,20,5,506.0,6.42111
22441,2022-02-26,21,5,459.0,5.70667
19562,2022-02-26,22,5,365.0,4.63556
19563,2022-02-26,23,5,416.0,5.46333
24284,2022-02-27,0,6,386.0,5.16944
17529,2022-02-27,1,6,367.0,4.71445
17530,2022-02-27,2,6,332.0,3.90944
24285,2022-02-27,3,6,219.0,2.78722
24286,2022-02-27,4,6,176.0,2.04556
